epoch,lr,train_loss,train_mae,val_loss,val_mae,val_rmse,epoch_time_sec
30,0.001748510748171101,16.537067031860353,17.034375381469726,21.1337947845459,21.6337947845459,25.44259262084961,1.79
31,0.0017304374183977032,15.796602249145508,16.283789348602294,20.604042053222656,21.104042053222656,24.928646087646484,1.715
32,0.0017118374836693406,15.49595079421997,15.983203506469726,25.13471221923828,25.63471031188965,28.838045120239258,1.664
33,0.0016927243535095995,14.955398750305175,15.438867473602295,19.315093994140625,19.815093994140625,23.7520809173584,1.677
34,0.0016731118074275702,14.37751808166504,14.862304878234863,21.44746208190918,21.94746208190918,25.315168380737305,1.761
35,0.001653013984983585,14.339303970336914,14.832080459594726,21.57398796081543,22.07398796081543,25.887592315673828,1.782
36,0.0016324453755953772,13.929731941223144,14.419629096984863,18.6751708984375,19.1751708984375,22.966899871826172,1.897
37,0.0016114208080920123,13.726063919067382,14.225391006469726,17.25504493713379,17.75504493713379,21.864974975585938,1.902
38,0.001589955440023123,13.609523487091064,14.10585994720459,17.428564071655273,17.928564071655273,21.910079956054688,1.882
39,0.0015680647467311557,12.875107097625733,13.369921970367432,21.124135971069336,21.624135971069336,24.970170974731445,1.785
40,0.0015457645101945045,12.82508134841919,13.320019912719726,32.28950119018555,32.78950119018555,66.84367370605469,1.828
41,0.0015230708076495777,12.309052181243896,12.799600505828858,33.01521682739258,33.51521682739258,68.46054077148438,1.776
42,0.0015,12.463965320587159,12.963965320587159,19.462430953979492,19.962430953979492,23.64743423461914,1.634
43,0.001476568720021308,12.405554485321044,12.894336318969726,16.950286865234375,17.450286865234375,21.457040786743164,1.602
44,0.0014527938603696375,12.18476905822754,12.681640815734863,14.848965644836426,15.345900535583496,19.71184539794922,1.761
45,0.001428692561403054,12.048205947875976,12.544336414337158,14.160171508789062,14.625899314880371,19.04629898071289,1.85
46,0.0014042821988243049,11.793220710754394,12.292773818969726,14.040778160095215,14.523567199707031,18.88844871520996,1.764
47,0.0013795803711538965,11.300574016571044,11.7822265625,14.771692276000977,15.267038345336914,19.86855125427246,1.879
48,0.0013546048870425357,11.608458328247071,12.093262195587158,13.84618854522705,14.33149242401123,19.150592803955078,1.931
49,0.0013293737524320798,10.95733814239502,11.452832317352295,19.53560447692871,20.02768898010254,32.17555618286133,1.789
50,0.0013039051575742468,11.004196453094483,11.495215129852294,18.47954750061035,18.95741081237793,27.38080406188965,1.759
51,0.0012782174639164527,10.186644124984742,10.674121475219726,20.701679229736328,21.201679229736328,25.996488571166992,1.76
52,0.0012523291908642217,10.12718071937561,10.619043254852295,19.754220962524414,20.251821517944336,28.87506103515625,1.71
53,0.0012262590024297222,10.578723335266114,11.075879192352295,21.435672760009766,21.935672760009766,26.3183536529541,1.714
54,0.0012000256937760446,9.786924934387207,10.277148818969726,14.431123733520508,14.910600662231445,18.716552734375,1.699
55,0.0011736481776669307,9.607031917572021,10.093066692352295,13.109484672546387,13.574627876281738,18.295303344726562,1.649
56,0.001147145470831716,9.24866189956665,9.741504192352295,13.407005310058594,13.890105247497559,18.61859703063965,1.664
57,0.0011205366802553229,9.374318504333496,9.846094131469727,15.924051284790039,16.41371726989746,19.603965759277344,1.812
58,0.0010938409894031794,9.95468168258667,10.434570407867431,14.616905212402344,15.112177848815918,19.19462013244629,2.03
59,0.0010670776443910024,10.112660694122315,10.600293064117432,13.50968074798584,13.988192558288574,18.121232986450195,1.971
60,0.0010402659401094153,9.79555540084839,10.285058879852295,17.343595504760742,17.843595504760742,20.670387268066406,1.956
61,0.0010134252063133974,9.503215408325195,9.982068252563476,18.01841163635254,18.51839828491211,21.277000427246094,2.043
62,0.0009865747936866028,9.25157642364502,9.733740425109863,15.83145809173584,16.331457138061523,19.79841423034668,1.839
63,0.0009597340598905852,9.283803367614746,9.775879192352296,12.98217487335205,13.48217487335205,18.09335708618164,1.686
64,0.0009329223556089975,9.018264961242675,9.500390911102295,13.90958309173584,14.40958309173584,18.39811897277832,1.713
65,0.0009061590105968209,8.711972284317017,9.196191596984864,16.383825302124023,16.878782272338867,19.9653263092041,1.716
66,0.0008794633197446771,8.87418098449707,9.3505859375,18.190542221069336,18.690542221069336,21.389934539794922,1.7
67,0.0008528545291682838,8.875885343551635,9.353174114227295,15.11487865447998,15.592630386352539,19.43873405456543,1.804
68,0.0008263518223330697,9.175068950653076,9.662109851837158,16.612937927246094,17.10921287536621,20.346698760986328,1.868
69,0.0007999743062239558,8.295839405059814,8.778711080551147,14.26025676727295,14.741813659667969,18.97393798828125,1.834
70,0.0007737409975702781,8.598312377929688,9.072680950164795,13.225374221801758,13.725374221801758,18.363285064697266,1.888
71,0.0007476708091357782,8.359027099609374,8.847192478179931,13.683692932128906,14.183692932128906,18.642221450805664,1.802
72,0.0007217825360835474,8.208629035949707,8.692431831359864,12.846205711364746,13.346205711364746,17.900142669677734,1.961
73,0.0006960948424257531,8.060584163665771,8.533984661102295,12.814562797546387,13.314562797546387,17.910375595092773,1.894
74,0.0006706262475679205,7.976390314102173,8.451758003234863,12.565791130065918,13.05201244354248,17.491783142089844,1.976
75,0.0006453951129574643,7.896499729156494,8.385742473602296,12.365966796875,12.831076622009277,17.375045776367188,1.85
76,0.0006204196288461038,7.841536903381348,8.310400772094727,12.685904502868652,13.182518005371094,17.5670223236084,1.607
77,0.0005957178011756952,7.9396871566772464,8.415771770477296,13.09628963470459,13.59158992767334,17.789655685424805,1.909
78,0.0005713074385969457,7.867285346984863,8.341211128234864,13.945123672485352,14.445123672485352,18.309457778930664,1.91
79,0.0005472061396303629,7.921953773498535,8.40839867591858,13.071067810058594,13.556665420532227,17.783992767333984,2.025
80,0.0005234312799786921,7.782603645324707,8.26132869720459,13.2395658493042,13.7395658493042,17.704450607299805,1.982
81,0.0005000000000000002,7.9884576320648195,8.475390768051147,13.639386177062988,14.139386177062988,17.75737953186035,1.774
82,0.00047692919235042255,8.364876079559327,8.845617866516113,14.11201000213623,14.606866836547852,18.210468292236328,1.93
83,0.00045423548980549536,8.091208171844482,8.572656440734864,15.171762466430664,15.671762466430664,18.720287322998047,1.743
84,0.0004319352532688443,8.30642123222351,8.78061556816101,15.080490112304688,15.580490112304688,18.38912010192871,1.788
85,0.0004100445599768774,7.991739082336426,8.470019817352295,13.92790412902832,14.42790412902832,17.601137161254883,1.702
