epoch,lr,train_loss,train_mae,val_loss,val_mae,val_rmse,epoch_time_sec
27,0.0014164008062979684,22.808857917785645,23.298633193969728,30.44528579711914,30.94528579711914,32.73515701293945,0.808
28,0.0014087894973292849,22.14189682006836,22.641553497314455,30.187458038330078,30.687458038330078,32.49646759033203,0.676
29,0.001400868949959751,21.333780670166014,21.821338653564453,29.933074951171875,30.433074951171875,32.26154708862305,0.678
30,0.0013926428821256919,20.894899368286133,21.38637752532959,29.691593170166016,30.191593170166016,32.039085388183594,0.668
31,0.001384115155175949,20.05838985443115,20.55556716918945,29.475671768188477,29.975671768188477,31.840702056884766,0.639
32,0.0013752897720593477,19.450091934204103,19.938770294189453,29.27092933654785,29.77092933654785,31.653013229370117,0.633
33,0.0013661708754456987,18.771164226531983,19.259814834594728,29.0697078704834,29.5697078704834,31.469072341918945,0.625
34,0.0013567627457812105,18.199612617492676,18.699024391174316,28.87400245666504,29.37400245666504,31.29055404663086,0.636
35,0.0013470697992792329,17.46627540588379,17.951172637939454,28.68017578125,29.18017578125,31.114076614379883,0.67
36,0.0013370965858472668,16.668724250793456,17.153369140625,28.491804122924805,28.991804122924805,30.942852020263672,0.623
37,0.0013268477869512218,16.42545394897461,16.92023973464966,28.313074111938477,28.813074111938477,30.78063201904297,0.619
38,0.0013163282134179156,15.667093086242676,16.155859565734865,28.153858184814453,28.653858184814453,30.636335372924805,0.649
39,0.0013055428031768543,16.131252002716064,16.622217082977294,28.02065086364746,28.520294189453125,30.515317916870117,0.664
40,0.0012944966189423481,14.794318103790284,15.269775390625,27.902679443359375,28.401386260986328,30.407758712768555,0.624
41,0.001283194845837053,14.095401382446289,14.581543350219727,27.792816162109375,28.290241241455078,30.307178497314453,0.628
42,0.001271642788958054,13.560539531707764,14.053857803344727,27.69471549987793,28.190820693969727,30.21711540222168,0.658
43,0.001259845870886631,13.04223051071167,13.533130168914795,27.61208152770996,28.107053756713867,30.141324996948242,0.615
44,0.0012478096291428783,12.914242935180663,13.407421875,27.5455265045166,28.0395450592041,30.080656051635742,0.674
45,0.0012355397135863709,11.94905881881714,12.441015815734863,27.49810791015625,27.991552352905273,30.038026809692383,0.606
46,0.0012230418837640964,11.917999362945556,12.410400485992431,27.468780517578125,27.962066650390625,30.012645721435547,0.618
47,0.0012103220062069033,11.1241690158844,11.61728539466858,27.451284408569336,27.944660186767578,29.99863624572754,0.628
48,0.0011973860516757257,10.395790386199952,10.884131050109863,27.445587158203125,27.939382553100586,29.995685577392578,0.637
49,0.0011842400923588866,9.831997728347778,10.304541206359863,27.452741622924805,27.947345733642578,30.004688262939453,0.719
50,0.0011708902990217867,9.222505664825439,9.716260051727295,27.469633102416992,27.965274810791016,30.0225772857666,0.672
51,0.0011573429381103247,9.717562103271485,10.207007217407227,27.50050926208496,27.99738121032715,30.053220748901367,0.651
52,0.0011436043688094007,8.593897008895874,9.081591892242432,27.542219161987305,28.0402774810791,30.093679428100586,0.634
53,0.0011296810400578906,8.432378005981445,8.916943359375,27.594640731811523,28.093713760375977,30.143774032592773,0.638
54,0.0011155794875214895,8.056750774383545,8.541357517242432,27.653934478759766,28.1536808013916,30.19989776611328,0.625
55,0.0011013063305248426,7.4711202621459964,7.943506145477295,27.713153839111328,28.21314811706543,30.255756378173828,0.606
56,0.0010868682689444094,7.614335346221924,8.101221084594727,27.772642135620117,28.272642135620117,30.311845779418945,0.603
57,0.001072272080063514,7.016579675674438,7.4891115665435795,27.842987060546875,28.342987060546875,30.377927780151367,0.584
58,0.0010575246153910621,6.968336677551269,7.464404630661011,27.91749382019043,28.41749382019043,30.44791030883789,0.665
59,0.0010426327974454158,7.232280588150024,7.728418350219727,27.99928855895996,28.49928855895996,30.524398803710938,0.663
60,0.0010276036165049358,7.125004768371582,7.602344036102295,28.082962036132812,28.582962036132812,30.60247802734375,0.623
61,0.0010124441273267164,5.503641581535339,5.979883003234863,28.17433738708496,28.67433738708496,30.68739891052246,0.608
62,0.0009971614458350554,5.475620174407959,5.952978610992432,28.271747589111328,28.771747589111328,30.777616500854492,0.595
63,0.0009817627457812106,5.467873477935791,5.934765863418579,28.37409782409668,28.87409782409668,30.87217903137207,0.607
64,0.0009662552553760133,5.440271472930908,5.925634956359863,28.478103637695312,28.978103637695312,30.968130111694336,0.641
65,0.0009506462538969158,5.891394114494323,6.372070407867431,28.589258193969727,29.089258193969727,31.070331573486328,0.632
66,0.0009349430682710717,6.533830881118774,7.004101705551148,28.7113037109375,29.2113037109375,31.18214225769043,0.727
67,0.0009191530696360458,4.830932307243347,5.280273652076721,28.836456298828125,29.336456298828125,31.296592712402344,0.632
68,0.0009032836698797738,4.1902244806289675,4.6657228708267215,28.960769653320312,29.460769653320312,31.410219192504883,0.647
